1	536
1.02026	1072
1.03066	1608
1.04105	2144
1.05126	2680
1.05163	3216
1.06165	3752
1.06203	4288
1.06845	4824
1.07677	5360
1.08509	5896
1.09341	6432
1.10173	6968
1.11005	7504
1.11837	8040
1.12669	8576
1.13501	9112
1.14333	9648
1.15997	3420
1.16014	3956
1.16829	4492
1.16846	5028
1.17017	1812
1.17017	1970
1.17867	2115
1.18887	2250
1.19342	2377
1.20174	2497
1.21006	2612
1.21838	2721
1.2267	2826
1.23502	2927
1.24334	3025
1.25166	3119
1.25998	3211
1.2683	3300
1.27662	3387
1.28494	3471
1.29326	3553
1.30158	3633
1.3099	3712
1.31822	3789
1.32654	3864
1.33486	3938
1.34318	4010
1.3515	4081
1.35982	4151
1.36814	4220
1.37646	4288
1.38478	4355
1.3931	4420
1.40142	4484
1.41789	4548
1.42638	3420
1.43453	3956
1.4347	4492
1.43659	1812
1.43659	1970
1.45117	2115
2.45117	536
2.46137	1072
2.47177	1340
2.48216	1554
2.49256	1738
2.50295	1903
2.51316	2053
2.52336	2192
2.53357	2323
2.53395	2446
2.54396	2563
2.54434	2675
2.55436	2782
2.55474	2885
2.56475	2984
2.56513	3080
2.57496	3173
2.57534	3263
2.58517	3351
2.58554	3436
2.58592	3519
2.59556	3600
2.59594	3679
2.59632	3757
2.60596	3833
2.60633	3907
2.60671	3980
2.61616	4052
2.61654	4122
2.61692	4191
2.62637	4259
2.62675	4326
2.62712	4392
2.63657	4457
2.63695	4521
2.63733	4584
2.63771	4646
2.64697	4707
2.64735	4768
2.64772	4828
2.6481	4887
2.65736	4945
2.65774	5003
2.65812	5060
2.6585	5116
2.66757	5172
2.66795	5227
2.66833	5281
2.6687	5335
2.67778	5388
2.67815	5441
2.67853	5493
2.67891	5545
2.68798	5596
2.68836	5647
2.68874	5697
2.68912	5747
2.68949	5796
2.69838	5845
2.69876	5894
2.69913	5942
2.69951	5990
2.69989	6037
2.70877	6084
2.70915	6131
2.70953	6177
2.70991	6223
2.71028	6269
2.71898	6314
2.71936	6359
2.71973	6404
2.72011	6448
2.72049	6492
2.72918	6536
2.72956	6579
2.72994	6622
2.73032	6665
2.73069	6708
2.73107	6750
2.73958	6792
2.73996	6834
2.74033	6876
2.74071	6917
2.74109	6958
2.74147	6999
2.74997	7040
2.75035	7080
2.75073	7120
2.75111	7160
2.75148	7200
2.75186	7239
2.76018	7278
2.76056	7317
2.76094	7356
2.76131	7395
2.76169	7433
2.76207	7471
2.77039	7509
2.77076	7547
2.77114	7585
2.77152	7622
2.7719	7659
2.77227	7696
2.78059	7733
2.78097	7770
2.78135	7806
2.78173	7842
2.7821	7878
2.78248	7914
2.78286	7950
2.79099	7986
2.79137	8021
2.79174	8056
2.79212	8091
2.7925	8126
2.79288	8161
2.79325	8196
2.80138	8231
2.80176	8265
2.80214	8299
2.80252	8333
2.80289	8367
2.80327	8401
2.80365	8435
2.81159	8469
2.81197	8502
2.81234	8535
2.81272	8568
2.8131	8601
2.81348	8634
2.81404	8667
2.82236	5896
2.82255	6432
2.82274	6968
2.82293	7504
2.82312	8040
2.8233	8576
2.82349	9112
2.82368	9648
2.82387	10184
2.82406	10720
2.82425	11256
2.83257	10184
2.8337	10720
2.83389	11256
2.83408	11792
2.83445	12328
2.84277	4288
2.84277	4355
2.84409	3752
2.84428	4288
2.84466	4824
2.85298	5360
2.8543	2144
2.8543	2278
2.86319	2404
2.8647	2523
2.87358	2636
2.87509	2744
2.88397	2848
2.88549	2948
2.89418	3045
2.89569	3139
2.90439	3230
2.9059	3318
2.91459	3404
2.91497	3488
2.91629	3570
2.92499	3650
2.92537	3728
2.92669	3805
2.93538	3880
2.93576	3954
2.93708	4026
2.94559	4097
2.94597	4167
2.94729	4235
2.9558	4302
2.95617	4368
2.95749	4433
2.966	4497
2.96638	4560
2.96676	4623
2.96789	4685
2.9764	4746
2.97677	4806
2.97715	4865
2.97828	4924
2.98679	4982
2.98717	5039
2.98754	5096
2.99054	5152
2.99886	5207
3.00718	5262
3.0155	5316
3.02382	5370
3.03214	5423
3.04046	5475
3.04878	5527
3.0571	5578
3.06542	5629
3.07374	5680
3.08206	5730
3.09038	5780
3.0987	5829
3.10702	5878
3.11534	5926
3.12366	5974
3.13198	6022
3.1403	6069
3.14862	6116
3.15694	6162
3.16526	6208
3.17358	6254
3.1819	6299
3.19022	6344
3.19854	6389
3.20686	6433
3.21518	6477
3.2235	6521
3.23182	6565
3.24014	6608
3.24846	6651
3.25678	6694
3.2651	6736
3.27342	6778
3.28174	6820
3.29006	6862
3.29838	6903
3.3067	6944
3.31502	6985
3.32334	7026
3.33166	7066
3.33998	7106
3.3483	7146
3.35662	7186
3.36494	7225
3.37326	7264
3.38158	7303
3.3899	7342
3.39822	7381
3.40654	7419
3.41486	7457
3.42318	7495
3.4315	7533
3.43982	7571
3.44814	7608
3.45646	7645
3.46478	7682
3.4731	7719
3.48142	7756
3.48974	7793
3.49806	7829
3.50638	7865
3.5147	7901
3.52302	7937
3.53134	7973
3.53966	8009
3.54798	8044
3.5563	8079
3.56462	8114
3.57294	8149
3.58126	8184
3.58958	8219
3.5979	8253
3.60622	8287
3.61454	8321
3.62286	8355
3.63118	8389
3.6395	8423
3.64782	8457
3.65614	8490
3.66446	8523
3.67278	8556
3.6811	8589
3.68942	8622
3.69774	8655
3.70606	8688
3.71438	8721
3.7227	8753
3.73102	8785
3.73934	8817
3.74766	8849
3.75598	8881
3.7643	8913
3.77262	8945
3.78094	8977
3.78926	9009
3.79758	9040
3.8059	9071
3.81422	9102
3.82254	9133
3.83086	9164
3.83918	9195
3.8475	9226
3.85582	9257
3.86414	9288
3.87246	9318
3.88078	9348
3.8891	9378
3.89742	9408
3.90574	9438
3.91406	9468
3.92238	9498
3.9307	9528
3.93902	9558
3.94734	9588
3.95566	9617
3.96398	9646
3.9723	9675
3.98062	9704
3.98894	9733
3.99726	9762
4.00558	9791
4.0139	9820
4.02222	9849
4.03054	9878
4.03886	9907
4.04718	9935
4.0555	9963
4.06382	9991
4.07214	10019
4.08046	10047
4.08878	10075
4.0971	10103
4.10542	10131
4.11374	10159
4.12206	10187
4.13038	10215
4.1387	10243
4.14702	10271
4.15534	10298
4.16366	10325
4.17198	10352
4.1803	10379
4.18862	10406
4.19694	10433
4.20526	10460
4.21358	10487
4.2219	10514
4.23022	10541
4.23854	10568
4.24686	10595
4.25518	10622
4.2635	10649
4.27182	10675
4.28014	10701
4.28846	10727
4.29678	10753
4.3051	10779
4.31342	10805
4.32174	10831
4.33006	10857
4.33838	10883
4.3467	10909
4.35502	10935
4.36334	10961
4.37166	10987
4.37998	11013
4.3883	11039
4.39662	11065
4.40494	11090
4.41326	11115
4.42158	11140
4.4299	11165
4.43822	11190
4.44654	11215
4.45486	11240
4.46318	11265
4.4715	11290
4.47982	11315
4.48814	11340
4.49646	11365
4.50478	11390
4.5131	11415
4.52142	11440
4.52974	11465
4.53806	11490
4.54638	11515
4.5547	11539
4.56302	11563
4.57134	11587
4.57966	11611
4.58798	11635
4.5963	11659
4.60462	11683
4.61294	11707
4.62126	11731
4.62958	11755
4.6379	11779
4.64622	11803
4.65454	11827
4.66286	11851
4.67118	11875
4.6795	11899
4.68782	11923
4.69614	11947
4.70446	11971
4.71278	11994
4.7211	12017
4.72942	12040
4.73774	12063
4.74606	12086
4.75438	12109
4.7627	12132
4.77102	12155
4.77934	12178
4.78766	12201
4.79598	12224
4.8043	12247
4.81262	12270
4.82094	12293
4.82926	12316
4.83758	12339
4.8459	12362
4.85422	12385
4.86254	12408
4.87086	12431
4.87918	12454
4.8875	12477
4.89582	12500
4.90414	12522
4.91246	12544
4.92078	12566
4.9291	12588
4.93742	12610
4.94574	12632
4.95406	12654
4.96238	12676
4.9707	12698
4.97902	12720
4.98734	12742
4.99566	12764
5.00398	12786
5.0123	12808
5.02062	12830
5.02894	12852
5.03726	12874
5.04558	12896
5.0539	12918
5.06222	12940
5.07054	12962
5.07886	12984
5.08718	13006
5.0955	13028
5.10382	13050
5.11214	13072
5.12046	13093
5.12878	13114
5.1371	13135
5.14542	13156
5.15374	13177
5.16206	13198
5.17038	13219
5.1787	13240
5.18702	13261
5.19534	13282
5.20366	13303
5.21198	13324
5.2203	13345
5.22862	13366
5.23694	13387
5.24526	13408
5.25358	13429
5.2619	13450
5.27022	13471
5.27854	13492
5.28686	13513
5.29518	13534
5.3035	13555
5.31182	13576
5.32014	13597
5.32846	13618
5.33678	13639
5.3451	13660
