1	536
2.20026	1072
2.80066	1608
3.40105	2144
3.60124	2680
4.00145	3216
4.20145	3752
4.40163	4288
4.60184	4824
4.80165	5360
4.80203	5896
5.00203	6432
5.20223	6968
5.40186	7504
5.40223	8040
5.40261	8576
5.60223	9112
5.60261	9648
5.80263	10184
6.00244	6700
6.00263	7236
6.00282	7772
6.00301	8308
6.0032	8844
6.00338	9380
6.00357	9916
6.20244	10452
6.20263	10988
6.20282	11524
6.20301	12060
6.2032	12596
6.20338	13132
6.40284	13668
6.40302	14204
6.40321	14740
6.60265	5092
6.60265	5148
6.80302	5203
6.8034	5258
7.00304	5312
7.00342	5366
7.40285	5419
7.40342	5472
7.4038	5524
7.60344	5576
7.60381	5627
7.804	5678
8.00363	5728
8.004	5778
8.20364	5827
8.20402	5876
8.40421	5924
8.60383	5972
8.60421	6020
8.80385	6067
8.80423	6114
9.00442	6160
9.0046	6206
9.20423	6252
9.2046	6297
9.40424	6342
9.60443	6387
9.605	4556
9.80443	5092
9.80462	5628
9.80481	6164
9.805	6700
10.0044	7236
10.2046	7772
10.2052	3484
10.4052	4020
10.6047	4556
10.8048	5092
10.8054	2948
10.8054	3045
11.0054	3139
11.4049	3230
11.4056	3318
11.6058	3404
12.0053	3488
12.006	3570
12.2062	3650
12.6057	3728
12.6064	3805
12.8066	3880
13.206	3954
13.2068	4026
13.4068	4097
13.607	4167
13.8064	4235
13.8072	4302
14.0072	4368
14.4066	4433
14.4074	4497
14.4078	4560
14.6076	4623
15.007	4685
15.0078	4746
15.0082	4806
15.208	4865
15.6074	4924
15.6082	4982
15.6086	5039
15.8084	5096
16.0086	5152
16.2078	5207
16.2086	5262
16.209	5316
16.4088	5370
16.808	5423
16.8088	5475
16.8092	5527
17.009	5578
17.0094	5629
17.4084	5680
17.4092	5730
17.4096	5780
17.6094	5829
17.6098	5878
18.0088	5926
18.0096	5974
18.01	6022
18.2098	6069
18.2101	6116
18.6092	6162
18.6098	6208
18.6102	6254
18.81	6299
18.8104	6344
19.0105	6389
19.2096	6433
19.2102	6477
19.2106	6521
19.4104	6565
19.4108	6608
19.8098	6651
19.8102	6694
19.8106	6736
19.811	6778
